"LTER_site","local_site","date","discharge","temperature","notes"
"NWT","sdl",2010-10-24,NaN,NaN,NaN
"NWT","sdl",2010-10-25,NaN,NaN,NaN
"NWT","sdl",2010-10-26,NaN,NaN,NaN
"NWT","sdl",2010-10-27,NaN,NaN,NaN
"NWT","sdl",2010-10-28,NaN,NaN,NaN
"NWT","sdl",2010-10-29,NaN,NaN,NaN
"NWT","sdl",2010-10-30,NaN,NaN,NaN
"NWT","sdl",2010-10-31,NaN,NaN,NaN
"NWT","sdl",2010-11-01,NaN,NaN,NaN
"NWT","sdl",2010-11-02,NaN,NaN,NaN
"NWT","sdl",2010-11-03,NaN,NaN,NaN
"NWT","sdl",2010-11-04,NaN,NaN,NaN
"NWT","sdl",2010-11-05,NaN,NaN,NaN
"NWT","sdl",2010-11-06,NaN,NaN,NaN
"NWT","sdl",2010-11-07,NaN,NaN,NaN
"NWT","sdl",2010-11-08,NaN,NaN,NaN
"NWT","sdl",2010-11-09,NaN,NaN,NaN
"NWT","sdl",2010-11-10,NaN,NaN,NaN
"NWT","sdl",2010-11-11,NaN,NaN,NaN
"NWT","sdl",2010-11-12,NaN,NaN,NaN
"NWT","sdl",2010-11-13,NaN,NaN,NaN
"NWT","sdl",2010-11-14,NaN,NaN,NaN
"NWT","sdl",2010-11-15,NaN,NaN,NaN
"NWT","sdl",2010-11-16,NaN,NaN,NaN
"NWT","sdl",2010-11-17,NaN,NaN,NaN
"NWT","sdl",2010-11-18,NaN,NaN,NaN
"NWT","sdl",2010-11-19,NaN,NaN,NaN
"NWT","sdl",2010-11-20,NaN,NaN,NaN
"NWT","sdl",2010-11-21,NaN,NaN,NaN
"NWT","sdl",2010-11-22,NaN,NaN,NaN
"NWT","sdl",2010-11-23,NaN,NaN,NaN
"NWT","sdl",2010-11-24,NaN,NaN,NaN
"NWT","sdl",2010-11-25,NaN,NaN,NaN
"NWT","sdl",2010-11-26,NaN,NaN,NaN
"NWT","sdl",2010-11-27,NaN,NaN,NaN
"NWT","sdl",2010-11-28,NaN,NaN,NaN
"NWT","sdl",2010-11-29,NaN,NaN,NaN
"NWT","sdl",2010-11-30,NaN,NaN,NaN
"NWT","sdl",2010-12-01,NaN,NaN,NaN
"NWT","sdl",2010-12-02,NaN,NaN,NaN
"NWT","sdl",2010-12-03,NaN,NaN,NaN
"NWT","sdl",2010-12-04,NaN,NaN,NaN
"NWT","sdl",2010-12-05,NaN,NaN,NaN
"NWT","sdl",2010-12-06,NaN,NaN,NaN
"NWT","sdl",2010-12-07,NaN,NaN,NaN
"NWT","sdl",2010-12-08,NaN,NaN,NaN
"NWT","sdl",2010-12-09,NaN,NaN,NaN
"NWT","sdl",2010-12-10,NaN,NaN,NaN
"NWT","sdl",2010-12-11,NaN,NaN,NaN
"NWT","sdl",2010-12-12,NaN,NaN,NaN
"NWT","sdl",2010-12-13,NaN,NaN,NaN
"NWT","sdl",2010-12-14,NaN,NaN,NaN
"NWT","sdl",2010-12-15,NaN,NaN,NaN
"NWT","sdl",2010-12-16,NaN,NaN,NaN
"NWT","sdl",2010-12-17,NaN,NaN,NaN
"NWT","sdl",2010-12-18,NaN,NaN,NaN
"NWT","sdl",2010-12-19,NaN,NaN,NaN
"NWT","sdl",2010-12-20,NaN,NaN,NaN
"NWT","sdl",2010-12-21,NaN,NaN,NaN
"NWT","sdl",2010-12-22,NaN,NaN,NaN
"NWT","sdl",2010-12-23,NaN,NaN,NaN
"NWT","sdl",2010-12-24,NaN,NaN,NaN
"NWT","sdl",2010-12-25,NaN,NaN,NaN
"NWT","sdl",2010-12-26,NaN,NaN,NaN
"NWT","sdl",2010-12-27,NaN,NaN,NaN
"NWT","sdl",2010-12-28,NaN,NaN,NaN
"NWT","sdl",2010-12-29,NaN,NaN,NaN
"NWT","sdl",2010-12-30,NaN,NaN,NaN
"NWT","sdl",2010-12-31,NaN,NaN,NaN
"NWT","sdl",2011-01-01,NaN,NaN,NaN
"NWT","sdl",2011-01-02,NaN,NaN,NaN
"NWT","sdl",2011-01-03,NaN,NaN,NaN
"NWT","sdl",2011-01-04,NaN,NaN,NaN
"NWT","sdl",2011-01-05,NaN,NaN,NaN
"NWT","sdl",2011-01-06,NaN,NaN,NaN
"NWT","sdl",2011-01-07,NaN,NaN,NaN
"NWT","sdl",2011-01-08,NaN,NaN,NaN
"NWT","sdl",2011-01-09,NaN,NaN,NaN
"NWT","sdl",2011-01-10,NaN,NaN,NaN
"NWT","sdl",2011-01-11,NaN,NaN,NaN
"NWT","sdl",2011-01-12,NaN,NaN,NaN
"NWT","sdl",2011-01-13,NaN,NaN,NaN
"NWT","sdl",2011-01-14,NaN,NaN,NaN
"NWT","sdl",2011-01-15,NaN,NaN,NaN
"NWT","sdl",2011-01-16,NaN,NaN,NaN
"NWT","sdl",2011-01-17,NaN,NaN,NaN
"NWT","sdl",2011-01-18,NaN,NaN,NaN
"NWT","sdl",2011-01-19,NaN,NaN,NaN
"NWT","sdl",2011-01-20,NaN,NaN,NaN
"NWT","sdl",2011-01-21,NaN,NaN,NaN
"NWT","sdl",2011-01-22,NaN,NaN,NaN
"NWT","sdl",2011-01-23,NaN,NaN,NaN
"NWT","sdl",2011-01-24,NaN,NaN,NaN
"NWT","sdl",2011-01-25,NaN,NaN,NaN
"NWT","sdl",2011-01-26,NaN,NaN,NaN
"NWT","sdl",2011-01-27,NaN,NaN,NaN
"NWT","sdl",2011-01-28,NaN,NaN,NaN
"NWT","sdl",2011-01-29,NaN,NaN,NaN
"NWT","sdl",2011-01-30,NaN,NaN,NaN
"NWT","sdl",2011-01-31,NaN,NaN,NaN
"NWT","sdl",2011-02-01,NaN,NaN,NaN
"NWT","sdl",2011-02-02,NaN,NaN,NaN
"NWT","sdl",2011-02-03,NaN,NaN,NaN
"NWT","sdl",2011-02-04,NaN,NaN,NaN
"NWT","sdl",2011-02-05,NaN,NaN,NaN
"NWT","sdl",2011-02-06,NaN,NaN,NaN
"NWT","sdl",2011-02-07,NaN,NaN,NaN
"NWT","sdl",2011-02-08,NaN,NaN,NaN
"NWT","sdl",2011-02-09,NaN,NaN,NaN
"NWT","sdl",2011-02-10,NaN,NaN,NaN
"NWT","sdl",2011-02-11,NaN,NaN,NaN
"NWT","sdl",2011-02-12,NaN,NaN,NaN
"NWT","sdl",2011-02-13,NaN,NaN,NaN
"NWT","sdl",2011-02-14,NaN,NaN,NaN
"NWT","sdl",2011-02-15,NaN,NaN,NaN
"NWT","sdl",2011-02-16,NaN,NaN,NaN
"NWT","sdl",2011-02-17,NaN,NaN,NaN
"NWT","sdl",2011-02-18,NaN,NaN,NaN
"NWT","sdl",2011-02-19,NaN,NaN,NaN
"NWT","sdl",2011-02-20,NaN,NaN,NaN
"NWT","sdl",2011-02-21,NaN,NaN,NaN
"NWT","sdl",2011-02-22,NaN,NaN,NaN
"NWT","sdl",2011-02-23,NaN,NaN,NaN
"NWT","sdl",2011-02-24,NaN,NaN,NaN
"NWT","sdl",2011-02-25,NaN,NaN,NaN
"NWT","sdl",2011-02-26,NaN,NaN,NaN
"NWT","sdl",2011-02-27,NaN,NaN,NaN
"NWT","sdl",2011-02-28,NaN,NaN,NaN
"NWT","sdl",2011-03-01,NaN,NaN,NaN
"NWT","sdl",2011-03-02,NaN,NaN,NaN
"NWT","sdl",2011-03-03,NaN,NaN,NaN
"NWT","sdl",2011-03-04,NaN,NaN,NaN
"NWT","sdl",2011-03-05,NaN,NaN,NaN
"NWT","sdl",2011-03-06,NaN,NaN,NaN
"NWT","sdl",2011-03-07,NaN,NaN,NaN
"NWT","sdl",2011-03-08,NaN,NaN,NaN
"NWT","sdl",2011-03-09,NaN,NaN,NaN
"NWT","sdl",2011-03-10,NaN,NaN,NaN
"NWT","sdl",2011-03-11,NaN,NaN,NaN
"NWT","sdl",2011-03-12,NaN,NaN,NaN
"NWT","sdl",2011-03-13,NaN,NaN,NaN
"NWT","sdl",2011-03-14,NaN,NaN,NaN
"NWT","sdl",2011-03-15,NaN,NaN,NaN
"NWT","sdl",2011-03-16,NaN,NaN,NaN
"NWT","sdl",2011-03-17,NaN,NaN,NaN
"NWT","sdl",2011-03-18,NaN,NaN,NaN
"NWT","sdl",2011-03-19,NaN,NaN,NaN
"NWT","sdl",2011-03-20,NaN,NaN,NaN
"NWT","sdl",2011-03-21,NaN,NaN,NaN
"NWT","sdl",2011-03-22,NaN,NaN,NaN
"NWT","sdl",2011-03-23,NaN,NaN,NaN
"NWT","sdl",2011-03-24,NaN,NaN,NaN
"NWT","sdl",2011-03-25,NaN,NaN,NaN
"NWT","sdl",2011-03-26,NaN,NaN,NaN
"NWT","sdl",2011-03-27,NaN,NaN,NaN
"NWT","sdl",2011-03-28,NaN,NaN,NaN
"NWT","sdl",2011-03-29,NaN,NaN,NaN
"NWT","sdl",2011-03-30,NaN,NaN,NaN
"NWT","sdl",2011-03-31,NaN,NaN,NaN
"NWT","sdl",2011-04-01,NaN,NaN,NaN
"NWT","sdl",2011-04-02,NaN,NaN,NaN
"NWT","sdl",2011-04-03,NaN,NaN,NaN
"NWT","sdl",2011-04-04,NaN,NaN,NaN
"NWT","sdl",2011-04-05,NaN,NaN,NaN
"NWT","sdl",2011-04-06,NaN,NaN,NaN
"NWT","sdl",2011-04-07,NaN,NaN,NaN
"NWT","sdl",2011-04-08,NaN,NaN,NaN
"NWT","sdl",2011-04-09,NaN,NaN,NaN
"NWT","sdl",2011-04-10,NaN,NaN,NaN
"NWT","sdl",2011-04-11,NaN,NaN,NaN
"NWT","sdl",2011-04-12,NaN,NaN,NaN
"NWT","sdl",2011-04-13,NaN,NaN,NaN
"NWT","sdl",2011-04-14,NaN,NaN,NaN
"NWT","sdl",2011-04-15,NaN,NaN,NaN
"NWT","sdl",2011-04-16,NaN,NaN,NaN
"NWT","sdl",2011-04-17,NaN,NaN,NaN
"NWT","sdl",2011-04-18,NaN,NaN,NaN
"NWT","sdl",2011-04-19,NaN,NaN,NaN
"NWT","sdl",2011-04-20,NaN,NaN,NaN
"NWT","sdl",2011-04-21,NaN,NaN,NaN
"NWT","sdl",2011-04-22,NaN,NaN,NaN
"NWT","sdl",2011-04-23,NaN,NaN,NaN
"NWT","sdl",2011-04-24,NaN,NaN,NaN
"NWT","sdl",2011-04-25,NaN,NaN,NaN
"NWT","sdl",2011-04-26,NaN,NaN,NaN
"NWT","sdl",2011-04-27,NaN,NaN,NaN
"NWT","sdl",2011-04-28,NaN,NaN,NaN
"NWT","sdl",2011-04-29,NaN,NaN,NaN
"NWT","sdl",2011-04-30,NaN,NaN,NaN
"NWT","sdl",2011-05-01,NaN,NaN,NaN
"NWT","sdl",2011-05-02,NaN,NaN,NaN
"NWT","sdl",2011-05-03,NaN,NaN,NaN
"NWT","sdl",2011-05-04,NaN,NaN,NaN
"NWT","sdl",2011-05-05,NaN,NaN,NaN
"NWT","sdl",2011-05-06,NaN,NaN,NaN
"NWT","sdl",2011-05-07,NaN,NaN,NaN
"NWT","sdl",2011-05-08,NaN,NaN,NaN
"NWT","sdl",2011-05-09,NaN,NaN,NaN
"NWT","sdl",2011-05-10,NaN,NaN,NaN
"NWT","sdl",2011-05-11,NaN,NaN,NaN
"NWT","sdl",2011-05-12,NaN,NaN,NaN
"NWT","sdl",2011-05-13,0,NaN,NaN
"NWT","sdl",2011-05-14,NaN,NaN,"no measurement"
"NWT","sdl",2011-05-15,NaN,NaN,"no measurement"
"NWT","sdl",2011-05-16,0,NaN,NaN
"NWT","sdl",2011-05-17,0,NaN,NaN
"NWT","sdl",2011-05-18,0,NaN,NaN
"NWT","sdl",2011-05-19,0,NaN,NaN
"NWT","sdl",2011-05-20,0,NaN,NaN
"NWT","sdl",2011-05-21,0,NaN,NaN
"NWT","sdl",2011-05-22,0,NaN,NaN
"NWT","sdl",2011-05-23,0,NaN,NaN
"NWT","sdl",2011-05-24,0,NaN,NaN
"NWT","sdl",2011-05-25,0,NaN,NaN
"NWT","sdl",2011-05-26,0,NaN,NaN
"NWT","sdl",2011-05-27,0,NaN,NaN
"NWT","sdl",2011-05-28,0,NaN,NaN
"NWT","sdl",2011-05-29,454,NaN,NaN
"NWT","sdl",2011-05-30,0,NaN,NaN
"NWT","sdl",2011-05-31,0,NaN,NaN
"NWT","sdl",2011-06-01,0,NaN,NaN
"NWT","sdl",2011-06-02,309,NaN,NaN
"NWT","sdl",2011-06-03,28,NaN,NaN
"NWT","sdl",2011-06-04,205,NaN,NaN
"NWT","sdl",2011-06-05,345,NaN,NaN
"NWT","sdl",2011-06-06,592,NaN,NaN
"NWT","sdl",2011-06-07,434,NaN,NaN
"NWT","sdl",2011-06-08,710,NaN,NaN
"NWT","sdl",2011-06-09,638,NaN,NaN
"NWT","sdl",2011-06-10,487,NaN,NaN
"NWT","sdl",2011-06-11,391,NaN,NaN
"NWT","sdl",2011-06-12,535,NaN,NaN
"NWT","sdl",2011-06-13,590,NaN,NaN
"NWT","sdl",2011-06-14,739,NaN,NaN
"NWT","sdl",2011-06-15,792,NaN,NaN
"NWT","sdl",2011-06-16,952,NaN,NaN
"NWT","sdl",2011-06-17,1077,NaN,NaN
"NWT","sdl",2011-06-18,1309,NaN,NaN
"NWT","sdl",2011-06-19,1146,NaN,NaN
"NWT","sdl",2011-06-20,1114,NaN,NaN
"NWT","sdl",2011-06-21,1229,NaN,NaN
"NWT","sdl",2011-06-22,1658,NaN,NaN
"NWT","sdl",2011-06-23,2194,NaN,NaN
"NWT","sdl",2011-06-24,2395,NaN,NaN
"NWT","sdl",2011-06-25,2568,NaN,NaN
"NWT","sdl",2011-06-26,2405,NaN,NaN
"NWT","sdl",2011-06-27,1757,NaN,NaN
"NWT","sdl",2011-06-28,2154,NaN,NaN
"NWT","sdl",2011-06-29,2574,NaN,NaN
"NWT","sdl",2011-06-30,2872,NaN,NaN
"NWT","sdl",2011-07-01,2765,NaN,NaN
"NWT","sdl",2011-07-02,2645,NaN,NaN
"NWT","sdl",2011-07-03,2511,NaN,NaN
"NWT","sdl",2011-07-04,2458,NaN,NaN
"NWT","sdl",2011-07-05,2311,NaN,NaN
"NWT","sdl",2011-07-06,2248,NaN,NaN
"NWT","sdl",2011-07-07,2187,NaN,NaN
"NWT","sdl",2011-07-08,2059,NaN,NaN
"NWT","sdl",2011-07-09,2012,NaN,NaN
"NWT","sdl",2011-07-10,1938,NaN,NaN
"NWT","sdl",2011-07-11,1935,NaN,NaN
"NWT","sdl",2011-07-12,1877,NaN,NaN
"NWT","sdl",2011-07-13,1854,NaN,NaN
"NWT","sdl",2011-07-14,1806,NaN,NaN
"NWT","sdl",2011-07-15,1735,NaN,NaN
"NWT","sdl",2011-07-16,1676,NaN,NaN
"NWT","sdl",2011-07-17,1981,NaN,"estimated from interpolation"
"NWT","sdl",2011-07-18,2404,NaN,NaN
"NWT","sdl",2011-07-19,2089,NaN,NaN
"NWT","sdl",2011-07-20,1718,NaN,NaN
"NWT","sdl",2011-07-21,1606,NaN,NaN
"NWT","sdl",2011-07-22,1481,NaN,NaN
"NWT","sdl",2011-07-23,1408,NaN,NaN
"NWT","sdl",2011-07-24,1268,NaN,NaN
"NWT","sdl",2011-07-25,1143,NaN,NaN
"NWT","sdl",2011-07-26,1031,NaN,NaN
"NWT","sdl",2011-07-27,844,NaN,NaN
"NWT","sdl",2011-07-28,732,NaN,NaN
"NWT","sdl",2011-07-29,650,NaN,NaN
"NWT","sdl",2011-07-30,560,NaN,NaN
"NWT","sdl",2011-07-31,508,NaN,NaN
"NWT","sdl",2011-08-01,466,NaN,NaN
"NWT","sdl",2011-08-02,935,NaN,NaN
"NWT","sdl",2011-08-03,393,NaN,NaN
"NWT","sdl",2011-08-04,371,NaN,NaN
"NWT","sdl",2011-08-05,350,NaN,NaN
"NWT","sdl",2011-08-06,330,NaN,NaN
"NWT","sdl",2011-08-07,310,NaN,NaN
"NWT","sdl",2011-08-08,291,NaN,NaN
"NWT","sdl",2011-08-09,261,NaN,NaN
"NWT","sdl",2011-08-10,222,NaN,NaN
"NWT","sdl",2011-08-11,202,NaN,NaN
"NWT","sdl",2011-08-12,178,NaN,NaN
"NWT","sdl",2011-08-13,161,NaN,NaN
"NWT","sdl",2011-08-14,159,NaN,NaN
"NWT","sdl",2011-08-15,141,NaN,NaN
"NWT","sdl",2011-08-16,130,NaN,NaN
"NWT","sdl",2011-08-17,112,NaN,NaN
"NWT","sdl",2011-08-18,93,NaN,NaN
"NWT","sdl",2011-08-19,113,NaN,NaN
"NWT","sdl",2011-08-20,76,NaN,NaN
"NWT","sdl",2011-08-21,87,NaN,NaN
"NWT","sdl",2011-08-22,57,NaN,NaN
"NWT","sdl",2011-08-23,41,NaN,NaN
"NWT","sdl",2011-08-24,32,NaN,NaN
"NWT","sdl",2011-08-25,28,NaN,NaN
"NWT","sdl",2011-08-26,18,NaN,NaN
"NWT","sdl",2011-08-27,9,NaN,NaN
"NWT","sdl",2011-08-28,46,NaN,NaN
"NWT","sdl",2011-08-29,14,NaN,NaN
"NWT","sdl",2011-08-30,5,NaN,NaN
"NWT","sdl",2011-08-31,3,NaN,NaN
"NWT","sdl",2011-09-01,0,NaN,NaN
"NWT","sdl",2011-09-02,0,NaN,NaN
"NWT","sdl",2011-09-03,0,NaN,NaN
"NWT","sdl",2011-09-04,0,NaN,NaN
"NWT","sdl",2011-09-05,1,NaN,NaN
"NWT","sdl",2011-09-06,29,NaN,NaN
"NWT","sdl",2011-09-07,11,NaN,NaN
"NWT","sdl",2011-09-08,2,NaN,NaN
"NWT","sdl",2011-09-09,0,NaN,NaN
"NWT","sdl",2011-09-10,0,NaN,NaN
"NWT","sdl",2011-09-11,0,NaN,NaN
"NWT","sdl",2011-09-12,0,NaN,NaN
"NWT","sdl",2011-09-13,0,NaN,NaN
"NWT","sdl",2011-09-14,3,NaN,NaN
"NWT","sdl",2011-09-15,24,NaN,NaN
"NWT","sdl",2011-09-16,0,NaN,NaN
"NWT","sdl",2011-09-17,2,NaN,NaN
"NWT","sdl",2011-09-18,0,NaN,NaN
"NWT","sdl",2011-09-19,0,NaN,NaN
"NWT","sdl",2011-09-20,0,NaN,NaN
"NWT","sdl",2011-09-21,0,NaN,NaN
"NWT","sdl",2011-09-22,NaN,NaN,NaN
"NWT","sdl",2011-09-23,NaN,NaN,NaN
"NWT","sdl",2011-09-24,NaN,NaN,NaN
"NWT","sdl",2011-09-25,NaN,NaN,NaN
"NWT","sdl",2011-09-26,NaN,NaN,NaN
"NWT","sdl",2011-09-27,NaN,NaN,NaN
"NWT","sdl",2011-09-28,NaN,NaN,NaN
"NWT","sdl",2011-09-29,NaN,NaN,NaN
"NWT","sdl",2011-09-30,NaN,NaN,NaN
"NWT","sdl",2011-10-01,NaN,NaN,NaN
"NWT","sdl",2011-10-02,NaN,NaN,NaN
"NWT","sdl",2011-10-03,NaN,NaN,NaN
"NWT","sdl",2011-10-04,NaN,NaN,NaN
"NWT","sdl",2011-10-05,NaN,NaN,NaN
"NWT","sdl",2011-10-06,NaN,NaN,NaN
"NWT","sdl",2011-10-07,NaN,NaN,NaN
"NWT","sdl",2011-10-08,NaN,NaN,NaN
"NWT","sdl",2011-10-09,NaN,NaN,NaN
"NWT","sdl",2011-10-10,NaN,NaN,NaN
"NWT","sdl",2011-10-11,NaN,NaN,NaN
"NWT","sdl",2011-10-12,NaN,NaN,NaN
"NWT","sdl",2011-10-13,NaN,NaN,NaN
"NWT","sdl",2011-10-14,NaN,NaN,NaN
"NWT","sdl",2011-10-15,NaN,NaN,NaN
"NWT","sdl",2011-10-16,NaN,NaN,NaN
"NWT","sdl",2011-10-17,NaN,NaN,NaN
"NWT","sdl",2011-10-18,NaN,NaN,NaN
"NWT","sdl",2011-10-19,NaN,NaN,NaN
"NWT","sdl",2011-10-20,NaN,NaN,NaN
"NWT","sdl",2011-10-21,NaN,NaN,NaN
"NWT","sdl",2011-10-22,NaN,NaN,NaN
"NWT","sdl",2011-10-23,NaN,NaN,NaN
"NWT","sdl",2011-10-24,NaN,NaN,NaN
"NWT","sdl",2011-10-25,NaN,NaN,NaN
"NWT","sdl",2011-10-26,NaN,NaN,NaN
"NWT","sdl",2011-10-27,NaN,NaN,NaN
"NWT","sdl",2011-10-28,NaN,NaN,NaN
"NWT","sdl",2011-10-29,NaN,NaN,NaN
"NWT","sdl",2011-10-30,NaN,NaN,NaN
"NWT","sdl",2011-10-31,NaN,NaN,NaN
"NWT","sdl",2011-11-01,NaN,NaN,NaN
"NWT","sdl",2011-11-02,NaN,NaN,NaN
"NWT","sdl",2011-11-03,NaN,NaN,NaN
"NWT","sdl",2011-11-04,NaN,NaN,NaN
"NWT","sdl",2011-11-05,NaN,NaN,NaN
"NWT","sdl",2011-11-06,NaN,NaN,NaN
"NWT","sdl",2011-11-07,NaN,NaN,NaN
"NWT","sdl",2011-11-08,NaN,NaN,NaN
"NWT","sdl",2011-11-09,NaN,NaN,NaN
"NWT","sdl",2011-11-10,NaN,NaN,NaN
"NWT","sdl",2011-11-11,NaN,NaN,NaN
"NWT","sdl",2011-11-12,NaN,NaN,NaN
"NWT","sdl",2011-11-13,NaN,NaN,NaN
"NWT","sdl",2011-11-14,NaN,NaN,NaN
"NWT","sdl",2011-11-15,NaN,NaN,NaN
"NWT","sdl",2011-11-16,NaN,NaN,NaN
"NWT","sdl",2011-11-17,NaN,NaN,NaN
"NWT","sdl",2011-11-18,NaN,NaN,NaN
"NWT","sdl",2011-11-19,NaN,NaN,NaN
"NWT","sdl",2011-11-20,NaN,NaN,NaN
"NWT","sdl",2011-11-21,NaN,NaN,NaN
"NWT","sdl",2011-11-22,NaN,NaN,NaN
"NWT","sdl",2011-11-23,NaN,NaN,NaN
"NWT","sdl",2011-11-24,NaN,NaN,NaN
"NWT","sdl",2011-11-25,NaN,NaN,NaN
"NWT","sdl",2011-11-26,NaN,NaN,NaN
"NWT","sdl",2011-11-27,NaN,NaN,NaN
"NWT","sdl",2011-11-28,NaN,NaN,NaN
"NWT","sdl",2011-11-29,NaN,NaN,NaN
"NWT","sdl",2011-11-30,NaN,NaN,NaN
"NWT","sdl",2011-12-01,NaN,NaN,NaN
"NWT","sdl",2011-12-02,NaN,NaN,NaN
"NWT","sdl",2011-12-03,NaN,NaN,NaN
"NWT","sdl",2011-12-04,NaN,NaN,NaN
"NWT","sdl",2011-12-05,NaN,NaN,NaN
"NWT","sdl",2011-12-06,NaN,NaN,NaN
"NWT","sdl",2011-12-07,NaN,NaN,NaN
"NWT","sdl",2011-12-08,NaN,NaN,NaN
"NWT","sdl",2011-12-09,NaN,NaN,NaN
"NWT","sdl",2011-12-10,NaN,NaN,NaN
"NWT","sdl",2011-12-11,NaN,NaN,NaN
"NWT","sdl",2011-12-12,NaN,NaN,NaN
"NWT","sdl",2011-12-13,NaN,NaN,NaN
"NWT","sdl",2011-12-14,NaN,NaN,NaN
"NWT","sdl",2011-12-15,NaN,NaN,NaN
"NWT","sdl",2011-12-16,NaN,NaN,NaN
"NWT","sdl",2011-12-17,NaN,NaN,NaN
"NWT","sdl",2011-12-18,NaN,NaN,NaN
"NWT","sdl",2011-12-19,NaN,NaN,NaN
"NWT","sdl",2011-12-20,NaN,NaN,NaN
"NWT","sdl",2011-12-21,NaN,NaN,NaN
"NWT","sdl",2011-12-22,NaN,NaN,NaN
"NWT","sdl",2011-12-23,NaN,NaN,NaN
"NWT","sdl",2011-12-24,NaN,NaN,NaN
"NWT","sdl",2011-12-25,NaN,NaN,NaN
"NWT","sdl",2011-12-26,NaN,NaN,NaN
"NWT","sdl",2011-12-27,NaN,NaN,NaN
"NWT","sdl",2011-12-28,NaN,NaN,NaN
"NWT","sdl",2011-12-29,NaN,NaN,NaN
"NWT","sdl",2011-12-30,NaN,NaN,NaN
"NWT","sdl",2011-12-31,NaN,NaN,NaN
"NWT","sdl",2012-01-01,NaN,NaN,NaN
"NWT","sdl",2012-01-02,NaN,NaN,NaN
"NWT","sdl",2012-01-03,NaN,NaN,NaN
"NWT","sdl",2012-01-04,NaN,NaN,NaN
"NWT","sdl",2012-01-05,NaN,NaN,NaN
"NWT","sdl",2012-01-06,NaN,NaN,NaN
"NWT","sdl",2012-01-07,NaN,NaN,NaN
"NWT","sdl",2012-01-08,NaN,NaN,NaN
"NWT","sdl",2012-01-09,NaN,NaN,NaN
"NWT","sdl",2012-01-10,NaN,NaN,NaN
"NWT","sdl",2012-01-11,NaN,NaN,NaN
"NWT","sdl",2012-01-12,NaN,NaN,NaN
"NWT","sdl",2012-01-13,NaN,NaN,NaN
"NWT","sdl",2012-01-14,NaN,NaN,NaN
"NWT","sdl",2012-01-15,NaN,NaN,NaN
"NWT","sdl",2012-01-16,NaN,NaN,NaN
"NWT","sdl",2012-01-17,NaN,NaN,NaN
"NWT","sdl",2012-01-18,NaN,NaN,NaN
"NWT","sdl",2012-01-19,NaN,NaN,NaN
"NWT","sdl",2012-01-20,NaN,NaN,NaN
"NWT","sdl",2012-01-21,NaN,NaN,NaN
"NWT","sdl",2012-01-22,NaN,NaN,NaN
"NWT","sdl",2012-01-23,NaN,NaN,NaN
"NWT","sdl",2012-01-24,NaN,NaN,NaN
"NWT","sdl",2012-01-25,NaN,NaN,NaN
"NWT","sdl",2012-01-26,NaN,NaN,NaN
"NWT","sdl",2012-01-27,NaN,NaN,NaN
"NWT","sdl",2012-01-28,NaN,NaN,NaN
"NWT","sdl",2012-01-29,NaN,NaN,NaN
"NWT","sdl",2012-01-30,NaN,NaN,NaN
"NWT","sdl",2012-01-31,NaN,NaN,NaN
"NWT","sdl",2012-02-01,NaN,NaN,NaN
"NWT","sdl",2012-02-02,NaN,NaN,NaN
"NWT","sdl",2012-02-03,NaN,NaN,NaN
"NWT","sdl",2012-02-04,NaN,NaN,NaN
"NWT","sdl",2012-02-05,NaN,NaN,NaN
"NWT","sdl",2012-02-06,NaN,NaN,NaN
"NWT","sdl",2012-02-07,NaN,NaN,NaN
"NWT","sdl",2012-02-08,NaN,NaN,NaN
"NWT","sdl",2012-02-09,NaN,NaN,NaN
"NWT","sdl",2012-02-10,NaN,NaN,NaN
"NWT","sdl",2012-02-11,NaN,NaN,NaN
"NWT","sdl",2012-02-12,NaN,NaN,NaN
"NWT","sdl",2012-02-13,NaN,NaN,NaN
"NWT","sdl",2012-02-14,NaN,NaN,NaN
"NWT","sdl",2012-02-15,NaN,NaN,NaN
"NWT","sdl",2012-02-16,NaN,NaN,NaN
"NWT","sdl",2012-02-17,NaN,NaN,NaN
"NWT","sdl",2012-02-18,NaN,NaN,NaN
"NWT","sdl",2012-02-19,NaN,NaN,NaN
"NWT","sdl",2012-02-20,NaN,NaN,NaN
"NWT","sdl",2012-02-21,NaN,NaN,NaN
"NWT","sdl",2012-02-22,NaN,NaN,NaN
"NWT","sdl",2012-02-23,NaN,NaN,NaN
"NWT","sdl",2012-02-24,NaN,NaN,NaN
"NWT","sdl",2012-02-25,NaN,NaN,NaN
"NWT","sdl",2012-02-26,NaN,NaN,NaN
"NWT","sdl",2012-02-27,NaN,NaN,NaN
"NWT","sdl",2012-02-28,NaN,NaN,NaN
"NWT","sdl",2012-02-29,NaN,NaN,NaN
"NWT","sdl",2012-03-01,NaN,NaN,NaN
"NWT","sdl",2012-03-02,NaN,NaN,NaN
"NWT","sdl",2012-03-03,NaN,NaN,NaN
"NWT","sdl",2012-03-04,NaN,NaN,NaN
"NWT","sdl",2012-03-05,NaN,NaN,NaN
"NWT","sdl",2012-03-06,NaN,NaN,NaN
"NWT","sdl",2012-03-07,NaN,NaN,NaN
"NWT","sdl",2012-03-08,NaN,NaN,NaN
"NWT","sdl",2012-03-09,NaN,NaN,NaN
"NWT","sdl",2012-03-10,NaN,NaN,NaN
"NWT","sdl",2012-03-11,NaN,NaN,NaN
"NWT","sdl",2012-03-12,NaN,NaN,NaN
